,image,label,features_pca
10,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_116.jpg,apple_6,"[33.10756470864151,1.0832325680021535,5.593366742554318,5.503621140161596,7.619085602908136,-17.837069331764035,1.0910791107665225,-6.609234084530798,1.2948759459754953,9.024351929515374,3.205769369781406,1.1609000206349493,-3.995683455680016,4.078679006014617,2.1917904154776062,-7.010835093122075,6.212757291706895,1.7061430481885431,-3.813134964903677,-4.6524304572223585,-0.6570100188075854,-5.454978962110942,-1.0049734352659678,-3.4382175757230025,1.5077165842870148,2.300302386627022,1.2053062824020284,-1.2018373638043047,-1.4547183618263353,1.946020788506458,2.9026791146594833,-0.6713154781951706,-0.48853761039103005,4.1273422209217925,1.724801090635271,-5.931013070240154,-5.015116633092461,3.6746188088509437,-1.2877344184956845,-2.3796321353567036,-1.1452137208114488,1.2987349478605426,-1.5651760741104084,0.8778590033256025,-1.3836966018320167,1.4455319902284651,-2.752510580490364,-0.031203192995969093,0.5603707039870128,2.2968856552978174,-2.164890878757886,0.8115954568060422,1.8787379081702489,0.5300211394628345,1.1909080417602378,0.4179411427025282,-1.4932115757663962,-0.6819756718831592,-0.09100269880921436,-2.555193275796018,2.074686314332699,0.5283488037166161,0.6221667416362845,-0.19357811666616084,-0.6990423085404954,0.09573360683157894,1.218883389170533,-0.4947188095561279,0.1912374839732502,-0.27240040559017825,0.05301392078866915,-1.3795329192602583,0.5304602309036334,0.6395352074492342,0.7991329193036801,-1.0842044149356689,-0.958022430939198,0.7474470031985059,0.781251908126508,-1.8900143234850217,1.3977781250058872,-0.33689735279211414,0.11013675628387765,0.4225608805461252,-0.5266481158758376,0.9523082829846159,0.4895800120219068,0.7315165704616228,1.5344081900737903,2.0376856584671286,1.0382788450918516,2.1432695020168273,-0.4151435377654764,-1.6408923691908266,-0.2625110602492634,-0.8413348010994022,-1.1920456749082053,-0.18744648422750695,1.6925878102605378,1.0323848878992719]"
11,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_118.jpg,apple_6,"[31.652323910334307,0.41207872670867063,6.276162156196591,6.043478432229541,8.506985416222262,-17.747085979025883,1.162192249912622,-6.1487108025990675,0.9196731882617266,9.023602530441343,2.9301938188790535,1.2586673331585236,-4.968931463570915,3.5906898234117888,2.3851192798065584,-6.643587770191236,5.707817527318474,2.3437699923493565,-4.171914449482213,-5.180681853583255,-0.704260128014848,-6.442499896574253,-1.7258637229438996,-3.7225826119760246,0.8169176825433185,3.038965216970733,1.8684157439466784,-1.6357924737730571,-1.7050184764644485,1.4240343064654115,3.728095624536983,-0.38752869413959967,-0.6932651448724059,3.6738285174349494,2.284793406853796,-4.879387353408599,-4.489177728842749,2.553835333153765,-1.4211915825857215,-2.1082098926917623,-1.363422629923838,1.3434412832151148,-0.9672984088707316,0.018050925009985373,-0.2449900360451644,0.7627165809441384,-2.454331569636169,0.3423080309116569,-0.4866102559510922,2.370326198497335,-1.7005565951875268,1.2952426696788968,1.5995201730995432,0.6530287916505465,0.5136993893539169,0.7674139272036135,-0.856743595594871,-0.4730725613120448,0.0323671766948502,-2.760953324332515,2.6757349766022496,1.1056738901727228,-0.5750867399495325,-0.5857531400281338,-0.5191577036314076,0.8218036610044213,0.21330111286535156,-0.17662102672358995,0.6166354833270855,0.5229150092437169,0.6533638381208332,-1.0085221765358665,-0.04252357570406139,1.1332260922387143,0.7774289044539779,-1.6663662940845594,0.12540471331644226,0.396989223310196,0.8732534409461443,-2.7469280967657412,0.5746961159659655,-0.49439544361147214,0.10054689197855127,-0.42802119695351576,-1.3924438870616156,1.6324336684038794,1.0138504593072888,0.45989817434114894,1.3126671827936711,1.8397117462268555,0.24622687874038146,1.5641029132143238,-0.6434258551799057,-0.9541479363382582,0.6545162103546945,-0.7443017472184782,-0.967366471968694,-0.21681342396380685,0.8559520121531239,0.9523340146141716]"
12,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_12.jpg,apple_6,"[44.28083630374111,4.2976130620339905,4.729688468601593,-9.599798058804263,2.282965518075285,-3.2811964536892955,-5.178360126794038,-8.77764082234474,8.903099805952078,8.725103902447877,-2.60632174152675,-1.6860723569661118,-7.072640951352531,-4.36288463917727,1.1372653711615093,0.058385438692983474,-3.877448899257746,-5.153555107800911,5.139119669148106,-3.5470858986606175,1.1086872484862695,2.5079526323798698,-2.9583868390412897,1.7060839982308735,-2.111669843509102,-2.482192133137883,0.5380000669388696,2.020723572208851,-5.537472659662182,1.5006483968420867,-2.7325732875843856,2.07901158509903,-0.36967066143650246,-1.6744696255429916,-0.6102939369333854,-1.664840311331718,-0.07010521851794829,1.6755322950589884,0.8866436840006375,2.4606061688253913,-0.7152454231257948,0.21339231404189432,0.21710090596859832,1.6116599627420933,0.6645069433155769,4.6064441817459745,-3.6321069835891016,-1.8145965064720295,-2.6932627122492385,3.6516028669366203,0.38674331184020977,-1.0790691196294682,-2.5263394069450578,1.8732326303003919,2.5428549283061415,-2.1012946237540246,2.9516962230765413,-0.984398266701232,-0.5787105197386412,0.7486196404361269,-2.432461848271239,1.6413843605283118,1.042263561832959,2.294199202587896,-1.2598454022071728,-1.8459316562128913,-0.43155081937761414,-1.0337641250684961,0.6306236006632031,-2.174457996992302,0.804735104711029,-1.0207637661009552,-1.2343593849805803,-1.1892805242575673,-1.2304866984419482,1.198304399672751,-0.4350522543227267,-0.37969083401658554,-1.8595562267995907,-0.3209225219744498,-1.4108384593565086,0.5901353863058001,0.4134432995722324,-0.33453501442316186,1.0333843391720994,-0.9793778326720572,0.3917007852032586,-0.802241783193602,-0.5242493587832538,-0.02220281906299948,2.1484821516900596,-0.2626666361387398,1.4702614261728648,0.3732825754810029,-3.475799438327571,0.18296584924439172,0.7965230155540908,0.05220175165241003,-0.5647102706728463,0.6991997173307547]"
13,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_120.jpg,apple_6,"[30.88756792773997,-1.232420123534183,7.7925985998975555,7.03411021793004,7.764319040058654,-16.702639663525,1.203152536589873,-6.137533017658036,0.4529981065453076,8.085056522443198,2.9855631653733576,1.4582268356345915,-5.489657686338657,3.8394695339901754,3.1803548698637956,-5.903176600791691,5.573246454301207,1.0275283286597945,-5.290607807283103,-4.072909670799461,-0.760949877506257,-7.160345179912012,-2.1857940480845035,-4.111141723979415,0.25814496117882807,2.3378664752659626,3.3600882938285532,-2.3741053980204203,0.32953131090245763,0.8908367852651784,3.852491499240135,-0.07589090767662834,0.49904510058103835,3.026799808931085,3.0907569747642287,-4.289028849649458,-3.9030940936337015,1.9403512331173804,-1.032710102521456,-1.7485233812972798,-2.8496225173203964,1.7870059915305188,-1.4836571582045097,-0.6272928655615635,0.11062194123933357,0.035358612107879904,-2.926542308358616,-1.3211699337010405,1.1623736694095186,1.6000415115312077,-1.6984925469416596,1.4693127869441607,0.6917470959310734,1.6638392022219848,-0.38859072446847925,-0.38431813391878267,1.5854078157693283,-0.7288152160926871,-0.6871463586126565,-1.54585122671106,1.9856171929634832,2.050837146046826,0.3036018720087482,-0.11770430352758694,-1.0342530329981114,0.7228367652493937,-0.06762020631051158,0.04064074686844223,0.5228414571771285,0.4587964556991534,0.33389521434725494,-1.6745837408994877,0.9303213791071128,0.6356805508321457,1.0235568449811163,-0.9281647380623871,0.7397865963766281,0.26728997341321326,0.8259338080350321,-1.4429698855329174,-0.4539762905543185,-1.5021901609423354,-0.799002121356459,0.7485303542480294,-2.2491987998733114,0.2776240432800483,1.0485957951705691,-0.08219571946787071,1.1639334417130902,1.3193582790846035,0.4485490976575112,1.5360049471756534,-2.215543187993994,-0.9598923806279588,1.4367870737590227,0.13033229059872792,-1.3442113520991246,-1.6363884118969323,-0.03346876479636349,0.6074514740099242]"
14,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_122.jpg,apple_6,"[31.187889351571037,-1.0743229029523917,7.36071198126159,7.125924629096893,8.475882095422895,-17.369558034794757,1.676335369967065,-5.997994234851155,0.06832016723661043,8.872202327781176,3.597150884745297,1.6526281271847632,-4.713290629393376,4.197860951679354,1.6498398241312078,-5.935686749495496,6.629156508657132,1.3282271786243112,-5.447221569789561,-4.403211026826015,-1.3225162087568332,-6.776137127976357,-2.277318084926884,-4.083734337865215,0.6933305426485218,2.246376203264868,1.7429359218982974,-1.0880970956258653,-1.1241362372731156,1.2202716897617396,4.22217090837282,0.40069352262268476,0.07647621059380222,3.6553152445640715,3.357385216068052,-4.884859904361791,-4.877191965608357,2.110641622752895,-1.4677878927782333,-1.8289188064959896,-2.624105773351112,1.9506809185836222,-1.3718004603049798,-0.2737436082720132,0.06085119193241906,0.7913670386134218,-4.17927191817606,-0.8156568980164172,1.172973076141312,1.5448905186966342,-1.257025870176077,1.8436189356407584,0.9799259875868073,1.6846769980374163,0.040592953023629516,0.2688508300273636,0.8388461956445041,-0.9991617883813627,-1.2402207607985807,-1.2731991785687886,2.7580777756075467,2.0985605559174076,0.17558474185233428,-0.9761839193973154,-1.2617390563009534,1.6155428835347079,0.1196206146041806,0.3944138511132061,0.4769333641458661,-0.4180286788885391,0.300253053590717,-2.075293614326059,0.7733626010081927,0.7060533521318166,1.294053342374367,-1.7414894080315857,0.435690099109571,1.1014200548042725,1.9489703703252992,-2.3021502689315096,-0.3081951152909791,-1.1693197673766482,-1.1848886207142801,0.9107194497553803,-1.4205316347152879,0.7809033730307788,0.8694562290651027,0.24921034380826568,1.3845575264098924,1.3526424097173855,0.8804697450864966,1.4222292195606399,-1.9216493492074507,-0.8490455365676526,2.117709478471061,0.592216544048448,-1.0101202457230132,-1.8308813792717042,1.0321750416118738,0.39224662758966683]"
15,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_124.jpg,apple_6,"[29.555399368201467,-1.1977577536580926,7.030496989088763,6.744924562124153,7.84115552365923,-16.50369257831831,1.6305861810683957,-5.179866211855598,-0.39391773848287115,7.887517807700201,3.4116860583816107,2.047812468115692,-6.275421578832421,3.2647050979101206,2.673193002631029,-6.110603563134855,4.7515707791490245,0.32049190442502584,-5.17063829398799,-4.7718166331001335,-0.3676036406375653,-6.854015064707348,-2.4657818127654347,-4.441018613985376,0.6116321563279596,1.8661127496991743,2.597581468560926,-1.1420663525009391,-0.5058903377914485,0.3854678302036011,4.151654149883087,0.2893726902508914,0.07882990258610356,2.6548263318943284,3.2144360718802494,-4.340028438016632,-3.8594665016939254,1.7905229765633788,-1.0421663877583194,-1.8973065157589688,-3.036983866623325,2.176875164999309,-0.9586031440964662,-0.5132563432307156,-0.2655860784529057,0.33019447046527806,-3.100424029250425,-1.2752408974611253,1.5542772624300065,1.1942824235161285,-0.9684076513255719,1.2744734306956078,0.9157133410545292,1.2406601464919147,0.38076650273111234,0.46273689197240514,1.79248011234987,-0.8909568077145634,-0.06471051191275443,-0.8782773465226785,2.3173240323489517,2.6809371155592037,-0.6411179742753594,-1.1233327900704024,-1.6999768310375065,1.5965439892902684,-0.004032622546803172,0.7574079874246701,-0.4284545223252827,0.5947933213945965,0.9175285763091424,-1.5740309735482976,0.2546961369416371,0.21365223968414154,1.1914971130179612,-1.8677709240401217,1.0292109277041228,0.16335374334819047,1.528464426446018,-1.345153923352559,-0.8867564550643279,-1.5064809123521288,-0.7645256955658013,0.18482182879657583,-1.1019902883155364,0.37927668843122264,0.8117941919779389,-0.16317044480070808,0.9937140975908394,0.816182481224498,0.7290667274259403,0.4628475358002424,-1.176382061066538,-1.0258764222398908,1.5711644829411906,0.29829602314823395,-0.8992476539533953,-1.0948925144128563,1.3546995689705388,-0.09440472074354811]"
16,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_126.jpg,apple_6,"[28.658818817030106,-1.6574837520146648,7.392447375722196,7.769927895268553,8.19162120387579,-16.7865779061211,1.8628877930383847,-4.9244755601094115,-0.5492653349578559,8.650219771432575,3.543934225581061,0.43146237955974254,-6.8094023107173784,3.2702312882631746,2.4083221220099844,-6.965219665398495,5.402856020957101,1.0529119405399552,-5.889943898479912,-4.374050526300154,-0.9232739439522155,-7.300191083416559,-2.9511765955089326,-4.464175291675063,0.3108959561491369,2.2447613160271227,1.541024055266004,-0.7714707723055041,-1.6120705905014168,0.1771988841863019,4.653088699981065,0.8984028384567321,-0.09886601893523018,2.513621708809062,3.6282063491082495,-5.1845700497410245,-3.0003734594546856,2.2037736367280023,-0.9721928025286053,-1.9635482099229373,-3.3142287812884517,2.6112881797996597,-0.7032484571711946,-0.9757430641865378,0.21506608958676465,-0.05341455552101711,-4.318433634754858,-0.25416002006786415,0.6483434027857689,2.615193192640169,-1.3026090823832144,1.5684391778776925,0.9349021773575682,2.083792366920227,1.161229000846778,0.12665896204689464,2.55859329448415,-1.4763721106620742,-1.3365231655366747,-0.3585858912264505,2.899488474986793,2.909813152496584,-1.1502090261456748,-0.48377254369545397,-1.6041368247823342,1.9891792275274238,0.6329787816401294,0.07842254936078255,-1.4228443142405283,0.3899609125357603,0.5183831773598644,-1.4669440702459289,-0.6310336744808704,0.5282463255624928,0.5314529542350634,-1.1634719426982414,0.8423448968114361,-0.008168880356101948,1.650739101731757,-1.7614777386848095,-0.8009232770319553,-2.5453494532016,-1.2747804865504537,0.36664173712547343,-1.8037514052768508,0.9363428392779994,1.0489792615736901,-0.7983475137562116,1.311033780412986,0.8994522421644849,0.16424923758174792,0.9309759728603114,-0.3698302867680682,-0.5402420380927238,2.5533889577859537,-0.9219244706738052,-1.9177642761120681,-2.1357733511171584,1.286989998313065,-0.5101324985455955]"
17,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_128.jpg,apple_6,"[28.423518291193314,-1.9852172147816727,7.297032425808357,8.23853579192389,7.794887126533096,-16.981008477556983,1.7619108264374685,-5.650145087800632,1.087911924279271,9.38933849551945,3.768597348859063,-0.33992310125841907,-6.7856602594738265,2.4259936300057428,2.432932997723593,-6.5517590017046,6.425819461337047,2.2694158497554398,-5.550126839259836,-3.459100222900089,-0.960773535608565,-6.834259466668764,-2.0759256579887713,-4.5115749864670756,-0.04380483908595514,2.404994586512539,1.1885451964906342,-0.6215568331224669,-2.334337022561075,0.12812054240573975,4.832749623220804,0.5060406182346385,0.46900946922387104,2.5483555507014506,3.3700970117016746,-5.31722765275196,-2.7273895127005234,1.574690172407914,-1.2234580864936293,-1.3383781931590737,-2.444293265233031,2.242178902563372,-1.1342865794369346,-1.5779921418084821,0.361736487206873,0.16432239171106597,-4.501983235810453,-0.06456494478459734,0.5025562149218501,3.3623841307417264,-1.428114443004169,1.703823424917499,1.1645244256237044,3.1627333620882068,0.6844451595110032,0.21871801848362427,2.2307243684962477,-0.4119533825605274,-1.9102168875311223,-0.1281008310234095,3.082900018854628,3.2620926423108902,-1.6510025792743788,0.126315814835087,-1.0810049402753505,2.797481663932409,0.20305243340671836,-0.26067390162354237,-1.2381814458411446,0.6961087546908933,0.6131683798509983,-1.1947697997779199,-0.1761639891343084,0.9233144526319557,0.4348993376169605,-1.5703558755144686,0.434615007618062,-0.5982013238545867,1.7305808994555054,-1.5794098080507366,-1.3580259509821542,-2.425609845120477,-0.9334164352983344,0.9296435314026177,-2.2990514539532376,2.0251862448588955,0.5351024873889699,-1.6127979006773268,1.244589162166727,1.7745496486983203,0.3164830920081996,0.7109091850357084,-0.28291998429443443,-0.5826605313937011,2.6445514829390495,-1.6369868218394499,-2.126811339391658,-2.3237538158569677,1.151360168890202,-0.4117623359192607]"
18,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_130.jpg,apple_6,"[27.48140109255879,-1.8989343467589401,6.938705524863281,8.758150331444533,6.91416272371806,-16.351406095081835,1.6294474431034116,-3.4754599260094032,-1.599194198149297,6.948870748734283,3.0573869493131256,0.1640556259173547,-8.294488245129479,0.7921335129277389,3.309466858599573,-6.778434149605315,3.5501751616794732,1.0136897923672104,-5.307431833411142,-2.221036567394064,-0.060598062454553986,-6.463031660968195,-3.3033333321053835,-4.538145811265725,-0.21584384807327303,1.3727397571707034,1.3905312510472072,-0.6970315429548088,-0.6500261233954298,-1.3658033559991332,4.683782065247063,1.910896629382352,0.13765153780552375,0.11457594077221409,2.3142499868152444,-3.702656387404409,-1.5738853828583266,1.155809142179061,-1.5328164499880164,-1.3388910334252013,-2.8281230835203157,1.7416427138355686,1.2455979600808618,-0.8760756806125027,-1.0740339549907274,-2.0807871668113256,-3.466791375954855,0.3297429968007506,1.3513886273325644,2.4135529320970375,-0.8212637657477808,0.3510494352987892,0.4819345923960974,3.378519941421238,1.9772515215682487,0.9165073995915833,3.7760968849823655,-0.28185265694577116,-0.8595495297067643,1.2636573052696403,2.5740676424371762,1.581012434357269,-3.1261982964450015,0.02305063263717947,-0.7220918274517371,2.2390531824249895,0.3619507294680607,-0.5102106827735687,-2.3189249286184532,1.8679577676194212,-0.5513545684704766,1.8182639598899275,-0.5797769108326928,1.2646542778788523,2.02258012560416,0.017064447282080626,2.6681288401018763,-1.0343623684812269,1.2289025568773373,-0.8055318642218052,-2.013679178143127,-2.4868265839773223,-1.3361614197875495,0.015325448080185117,-0.4599432612257206,1.8191794095572225,0.1701234666094626,-1.7862104086294122,-0.8588881705814755,0.5053945594848372,-0.5087366657763207,-0.7909249228655273,0.24425046271233547,-0.5166061348766017,1.3726664501594326,-1.4291727306637048,-1.0507300179065207,-1.0812892033254538,0.49171488418312076,-1.4894187187893606]"
19,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_132.jpg,apple_6,"[26.455824127299934,-2.7544564734055155,6.101551187155619,9.177896227883851,7.032191382838331,-14.96843197282496,2.0913337504483125,-1.952413793719076,-2.75752327971659,5.856273920605409,2.8816106255146603,0.1169332747813478,-8.700662908040282,0.2641966260279023,2.927620314464277,-6.579908972565478,2.3039893051451497,-0.2679945490626678,-5.415382443816234,-2.7869755028427714,0.3700498120185986,-6.442577557798341,-3.8057345055908294,-3.759870511295008,0.7089814759714336,0.7879466978733748,2.1181012847504506,-0.10015519205013794,0.2961324935182402,-2.7488522234361623,4.017341252516615,0.9197490194402855,0.4903989554823181,-1.3276264111587754,2.3933301879751423,-2.2190457265828534,-0.3575604775346689,0.864007513450799,-1.5814750285309098,-1.3400340301675122,-2.6526095490244765,0.7391326092953961,1.145436237798426,-1.1617293037059702,-0.3021245442750942,-1.693789179238825,-2.062714643830627,1.4058967777025424,0.9617592268555244,0.9162711918717776,-0.16433026960007874,-0.3682467864569169,-0.5288531159330684,3.000363502269474,0.9301772796681098,0.878573270737498,3.115757938065307,-0.4085184624074131,-1.0098255175372959,3.1514432325115878,1.1470643180321114,0.742743634462646,-4.448950989290046,-0.28507964293356547,-1.173092277527827,2.5023056081010857,1.3259369713127949,-0.20835510455149664,-2.012724158935735,1.6157280987466631,-1.095239321274996,3.7699971153944074,0.06052602982124725,0.5391677425569921,1.3945153742931817,0.9442424885736082,2.709782943226578,-1.1679415213191282,1.640633755293953,-0.34746493767157777,-1.8769592238659847,-2.790587773674252,-2.504366666192218,-0.4817162521859892,0.15162988510918826,1.1935881201465508,0.15317046614025673,-0.9799106334804107,-1.832306620607929,-0.4007402498525852,-0.49675883900896856,-1.79449743924785,0.30265738541611725,0.104538321293967,0.9120966831241014,-0.19382209741115905,-0.6591986716557893,0.38633903346605813,0.4947600717813387,-2.1708246976885666]"
20,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_134.jpg,apple_6,"[25.844139073734855,-2.9853342916888215,5.255031909331712,9.615035286373342,6.25474120492049,-14.032286133937449,2.034548512169467,-0.32399451397475554,-4.751256423509674,4.963142056280608,2.807128659506329,1.0296846147437282,-9.085125943420703,0.5798752958293443,2.0091076821122016,-5.063910990814734,1.4868432739837516,-0.42736389778352235,-4.829127589978838,-2.7839738449399962,0.22647512607701448,-5.838179063221912,-4.371107694461594,-3.5234581428286518,0.9238564749271064,-1.1687507448484684,2.308096061514719,-0.44179161745709655,0.9098888054439164,-2.1625354157605825,4.640487369253473,1.4767833908151402,0.30158771335409684,-3.2246055318330757,2.2442029110344097,-1.2418616463057655,-0.0005125550166475805,-0.01912061927493911,-1.3471445264393944,-1.501164796470813,-2.619976928739393,0.388513034057931,0.764653635145947,-1.0124469485240104,-0.5924557506308337,-1.1658227814929898,-0.28951789780037596,0.08286777542273084,1.353844388042829,0.05795010031080419,0.35342514444958545,-0.006346390239558467,-0.3928516588844122,2.703949145579465,1.4775227788433343,1.0755706923930595,2.5077022030561986,-0.35846517548060014,-1.0119982478916387,2.9299161132904272,0.4569666140683311,0.7979268181428508,-4.875832699265045,-0.3001012474395569,-0.7698829960581487,2.96689777367324,-0.18363774665184895,-0.22692665261316497,-1.205118304754166,2.6548961823511283,-1.6138954770729421,4.520311620557427,0.10924766349250116,-0.6867004218650002,2.880278787699961,0.9449617902819685,4.709608904561242,-1.0086201400792638,1.4625782411021662,0.2835983746470963,-1.9555330882628568,-3.574495609050182,-2.382429861667387,-1.9060955271684346,0.31812662722066315,1.251469567492851,-0.404915045435344,-1.3275125573922313,-2.4013445726535534,-0.6901031827963926,-0.285891059059858,-2.8577379614793386,0.38328401984504434,0.24530201110889602,0.7157465611490891,0.5969501830827457,-0.1051522436625853,1.3391878255706362,-0.12787985834249288,-2.2631572210664603]"
21,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_136.jpg,apple_6,"[25.735944434568903,-2.8035108115715954,4.929450647219576,10.028782011071513,6.249930713196471,-15.117216000874679,1.7647818214659134,-1.2214734852891258,-3.6949920806808128,5.609654058561829,3.2214450729664543,0.17643251057992512,-9.598633723128684,1.0988144982707206,1.6537319115226843,-5.992892202626022,2.195189800075697,-0.31313212602451934,-4.29863213852821,-2.3209895694978133,-0.24143893122453372,-5.651699587341808,-3.617847433372432,-3.7720231414358274,2.045004687838119,-0.3283689249965286,0.7921295658680436,-0.4381619837931961,0.030301512738959535,-1.9823941261608802,5.029468312878991,2.5215656299916396,0.38662352933589,-2.316955520765975,2.229560673919349,-1.1437500637085338,-0.2779123033284429,0.30714440398921594,-1.4926984861405201,-1.625639756726536,-2.149357217605259,0.815813173383892,1.212175918137869,-1.1119288862413812,-0.5754353878259981,-0.9114140550496388,-1.4445602057747555,1.0603191081229961,1.0509829201791008,0.49475035374436,-0.4071071931104274,-0.1884017677736787,0.044765510367135775,2.4079709929901156,2.0322553205400786,1.0493230337765798,2.281199586391833,0.09447934026939454,-0.8700681462852575,2.164893838061174,2.3093288723279164,0.4229914502694212,-5.204010102790958,-1.1125147104568631,-0.5166452444054638,2.279990876610906,-0.10122012842540756,-1.080409962168334,-2.1967644436794664,1.7528005010647218,-1.7015298672357653,4.2000640745941515,-0.3439768199799616,0.5574067336983469,2.7682780801752545,1.3557109146503472,4.156355104868195,-1.1867645510443101,1.6196789835394219,-0.6577632541125098,-2.445273360592692,-3.315447538712583,-1.9893654692903746,-1.6040790036396402,1.3279854423034574,1.195721470395204,-0.7207834967362822,-0.9057617729124736,-2.1218766304612044,0.13289635295871383,-1.0386384661574268,-2.46231878653917,0.410688657996294,0.5755595638972362,1.2218874827974213,0.6648769941939193,-0.30738834303972407,1.1350796463140214,0.09732388230342004,-2.4024108596332425]"
22,data02/fruits_360/Training/data02/fruits-360/apple_6/r0_138.jpg,apple_6,"[25.470754277320225,-2.6225063304762086,5.187389322032228,10.052442565607521,5.0335405097531325,-14.463510569237501,1.68134640025764,-0.2069242672616459,-4.0352169460446365,4.97942941922877,3.368419274519525,-0.1404811268368253,-8.710368311792086,-0.276391661961608,1.2458143518999834,-6.305260011441887,1.4050936666581688,0.34290598276380035,-4.649097185277712,-1.7468433444967773,0.5441430659737841,-5.228618134725352,-4.677606676649762,-3.7134326667215767,1.3688849595118462,-0.9918349855960038,0.9179840324144518,-0.5110175686216063,0.4348123211589265,-2.906907741551902,5.509782667823807,1.8473622012053976,-0.6887930421623403,-3.470711918720622,1.9858315107994022,-0.9848986505047762,1.196010150498359,0.07688984585588568,-1.6378687011836643,-0.5305660216149317,-2.5332657272835744,0.9945198938442787,1.4394934984893426,-0.8032639677080514,-0.6649016593298376,-1.9111789000851331,-0.4662624893354895,1.9347101037986048,-0.6285676906830516,-0.5509023555430489,-0.3833799254320071,-0.4648067126045161,-1.4174876400342573,2.72981102261238,2.189005114886019,0.8697722110129078,3.447490330361949,-0.6681114695979086,-0.6082097036739071,2.8254957406448153,-0.06662303486690964,0.41631247657649306,-5.529955578972549,-1.1443701291443287,0.009218785035007865,2.800711417210394,0.6540274096676432,-0.4868353344101582,-2.836847798415357,3.7136961759919878,-1.3758928488439888,5.53123498626091,-0.39862492457805365,-0.4928866944789957,2.6001043988019954,0.8504928667520958,3.3076311728857393,-0.7954621853241479,0.9655942919433316,0.8144044524666507,-1.3210119769757755,-2.7218993517411088,-2.9816786338300414,-2.369100981349223,0.7451098460344668,0.6692320660215457,-1.8075196558397082,-1.2621616409163947,-1.6489057966235627,0.2929040925803521,-1.0399863986529854,-2.364223393060102,1.811283218927789,1.0697418500652687,0.20567503602358747,0.2902853955766037,-1.2205204499140507,1.2493742240590704,-0.570452274735683,-2.1074738152866126]"
